Order_ID,Order_Date,Region,Category,Product,Sales,Profit,Quantity,Ship_Days,Year,Month
2135,2027-02-08,East,Electronics,Laptop,31451,9364,7,1,2027,2
2136,2027-02-09,East,Electronics,Pen,15827,4031,4,2,2027,2
2137,2027-02-10,East,Furniture,Table,13255,9543,1,5,2027,2
2138,2027-02-11,South,Furniture,Laptop,7735,5732,8,4,2027,2
2139,2027-02-12,West,Electronics,Laptop,17697,5832,2,1,2027,2
2140,2027-02-13,North,Electronics,Table,21973,993,3,4,2027,2
2141,2027-02-14,South,Electronics,Chair,2531,4600,5,4,2027,2
2142,2027-02-15,North,Furniture,Laptop,41782,9187,3,4,2027,2
2143,2027-02-16,West,Electronics,Mobile,42363,650,7,1,2027,2
2144,2027-02-17,East,Electronics,Table,14787,6426,7,9,2027,2
2145,2027-02-18,West,Electronics,Laptop,39179,9659,2,3,2027,2
2146,2027-02-19,South,Office Supplies,Pen,44963,1574,7,4,2027,2
2147,2027-02-20,East,Electronics,Notebook,32730,3816,6,5,2027,2
2148,2027-02-21,South,Office Supplies,Mobile,19537,300,9,7,2027,2
2149,2027-02-22,East,Office Supplies,Notebook,27552,9786,9,6,2027,2
2150,2027-02-23,North,Electronics,Notebook,3840,128,2,5,2027,2
2151,2027-02-24,North,Office Supplies,Laptop,41144,3173,7,8,2027,2
2152,2027-02-25,North,Electronics,Mobile,49164,9139,5,1,2027,2
2153,2027-02-26,West,Furniture,Mobile,45703,7114,6,7,2027,2
2154,2027-02-27,South,Furniture,Chair,1641,8467,1,6,2027,2
2155,2027-02-28,West,Furniture,Notebook,25925,1259,7,5,2027,2
2156,2027-03-01,North,Furniture,Mobile,19781,5203,6,7,2027,3
2157,2027-03-02,South,Office Supplies,Chair,42549,4948,4,3,2027,3
2158,2027-03-03,North,Electronics,Table,20925,2228,1,1,2027,3
2159,2027-03-04,West,Electronics,Chair,35306,7660,9,9,2027,3
2160,2027-03-05,West,Electronics,Pen,32613,8945,4,2,2027,3
2161,2027-03-06,West,Furniture,Laptop,4770,2594,2,3,2027,3
2162,2027-03-07,North,Furniture,Table,43314,5572,8,8,2027,3
2163,2027-03-08,South,Electronics,Table,5183,2420,2,9,2027,3
2164,2027-03-09,South,Furniture,Pen,40384,3331,5,3,2027,3
2165,2027-03-10,North,Electronics,Chair,30309,4760,6,6,2027,3
2166,2027-03-11,South,Electronics,Laptop,35052,378,8,7,2027,3
2167,2027-03-12,North,Electronics,Chair,4286,5629,1,1,2027,3
2168,2027-03-13,South,Electronics,Mobile,22150,4278,1,7,2027,3
2169,2027-03-14,East,Electronics,Chair,29206,6844,4,4,2027,3
2170,2027-03-15,East,Electronics,Table,9690,170,5,5,2027,3
2171,2027-03-16,West,Electronics,Laptop,38696,6799,9,8,2027,3
2172,2027-03-17,East,Furniture,Chair,39949,1014,7,4,2027,3
2173,2027-03-18,East,Electronics,Laptop,40161,4274,7,4,2027,3
2174,2027-03-19,East,Electronics,Laptop,30209,3725,8,8,2027,3
2175,2027-03-20,North,Furniture,Mobile,45929,5744,5,5,2027,3
2176,2027-03-21,East,Furniture,Mobile,15392,2126,5,6,2027,3
2177,2027-03-22,East,Furniture,Table,10143,6915,1,5,2027,3
2178,2027-03-23,West,Electronics,Pen,10443,5693,9,1,2027,3
2179,2027-03-24,East,Office Supplies,Laptop,43740,8574,6,7,2027,3
2180,2027-03-25,East,Office Supplies,Pen,46260,5299,9,6,2027,3
2181,2027-03-26,South,Furniture,Table,21542,1366,3,2,2027,3
2182,2027-03-27,West,Office Supplies,Laptop,44394,1246,5,7,2027,3
2183,2027-03-28,West,Furniture,Laptop,7369,3220,2,6,2027,3
2184,2027-03-29,West,Electronics,Notebook,40937,9671,5,5,2027,3
2185,2027-03-30,West,Office Supplies,Pen,44806,405,8,8,2027,3
2186,2027-03-31,West,Electronics,Chair,43333,9768,2,5,2027,3
2187,2027-04-01,West,Office Supplies,Mobile,21418,78,8,2,2027,4
2188,2027-04-02,North,Electronics,Chair,28879,1063,4,6,2027,4
2189,2027-04-03,East,Office Supplies,Pen,43439,9069,1,1,2027,4
2190,2027-04-04,West,Electronics,Mobile,25774,2074,5,5,2027,4
2191,2027-04-05,East,Electronics,Chair,18196,8540,1,6,2027,4
2192,2027-04-06,East,Office Supplies,Notebook,3462,5889,7,7,2027,4
2193,2027-04-07,North,Electronics,Mobile,14351,5841,8,2,2027,4
2194,2027-04-08,West,Electronics,Laptop,46247,804,3,1,2027,4
2195,2027-04-09,South,Electronics,Chair,5796,9011,3,6,2027,4
2196,2027-04-10,North,Office Supplies,Mobile,15245,3785,7,3,2027,4
2197,2027-04-11,South,Office Supplies,Notebook,6230,1288,4,5,2027,4
2198,2027-04-12,East,Electronics,Mobile,14421,1956,3,2,2027,4
2199,2027-04-13,East,Electronics,Mobile,33394,7449,8,1,2027,4
2200,2027-04-14,North,Office Supplies,Notebook,6102,8011,3,1,2027,4
2201,2027-04-15,North,Office Supplies,Chair,18075,9806,7,4,2027,4
2202,2027-04-16,South,Electronics,Table,19523,9460,2,2,2027,4
2203,2027-04-17,West,Electronics,Chair,45849,4651,1,1,2027,4
2204,2027-04-18,South,Electronics,Pen,16497,9599,6,6,2027,4
2205,2027-04-19,North,Furniture,Notebook,18250,1510,8,4,2027,4
2206,2027-04-20,South,Office Supplies,Chair,42479,7719,1,7,2027,4
2207,2027-04-21,North,Furniture,Mobile,23337,1466,9,6,2027,4
2208,2027-04-22,South,Office Supplies,Notebook,15497,7816,3,5,2027,4
2209,2027-04-23,North,Office Supplies,Laptop,39939,1478,3,2,2027,4
2210,2027-04-24,North,Office Supplies,Chair,23567,4428,4,5,2027,4
2211,2027-04-25,North,Office Supplies,Notebook,45539,7579,1,9,2027,4
2212,2027-04-26,West,Office Supplies,Chair,21423,4524,9,9,2027,4
2213,2027-04-27,South,Office Supplies,Notebook,9376,3121,3,2,2027,4
2214,2027-04-28,South,Office Supplies,Mobile,3387,605,4,7,2027,4
2215,2027-04-29,South,Furniture,Laptop,42922,8597,1,4,2027,4
2216,2027-04-30,North,Electronics,Laptop,37354,1613,4,3,2027,4
2217,2027-05-01,South,Electronics,Pen,37448,1090,1,1,2027,5
2218,2027-05-02,South,Furniture,Notebook,3341,2736,5,3,2027,5
2219,2027-05-03,North,Furniture,Chair,29256,2603,5,9,2027,5
2220,2027-05-04,East,Furniture,Laptop,6540,1829,7,9,2027,5
2221,2027-05-05,North,Furniture,Laptop,10804,125,8,7,2027,5
2222,2027-05-06,South,Office Supplies,Table,30841,4376,4,3,2027,5
2223,2027-05-07,North,Electronics,Table,5258,5885,7,3,2027,5
2224,2027-05-08,East,Office Supplies,Laptop,17510,5107,4,4,2027,5
2225,2027-05-09,North,Electronics,Notebook,32158,2399,3,7,2027,5
2226,2027-05-10,South,Electronics,Pen,49502,2823,6,7,2027,5
2227,2027-05-11,East,Furniture,Laptop,38282,2312,4,2,2027,5
2228,2027-05-12,West,Office Supplies,Mobile,1875,3279,3,5,2027,5
2229,2027-05-13,South,Furniture,Chair,34449,442,9,7,2027,5
2230,2027-05-14,East,Office Supplies,Pen,22592,1158,5,7,2027,5
2231,2027-05-15,East,Electronics,Mobile,990,4412,7,6,2027,5
2232,2027-05-16,West,Furniture,Pen,4229,5238,6,8,2027,5
2233,2027-05-17,North,Furniture,Mobile,6474,8852,5,3,2027,5
2234,2027-05-18,North,Electronics,Chair,20180,5107,7,1,2027,5
2235,2027-05-19,South,Electronics,Chair,18824,4048,6,3,2027,5
2236,2027-05-20,West,Electronics,Table,31834,8914,2,2,2027,5
2237,2027-05-21,North,Furniture,Notebook,21898,6616,3,2,2027,5
2238,2027-05-22,West,Office Supplies,Mobile,35150,3727,2,2,2027,5
2239,2027-05-23,North,Furniture,Table,21792,5846,3,5,2027,5
2240,2027-05-24,East,Office Supplies,Mobile,36255,6413,1,1,2027,5
2241,2027-05-25,North,Furniture,Table,38853,8173,8,4,2027,5
2242,2027-05-26,West,Furniture,Chair,3659,8272,6,5,2027,5
2243,2027-05-27,East,Electronics,Pen,33126,7740,2,2,2027,5
2244,2027-05-28,East,Office Supplies,Table,29851,1450,8,5,2027,5
2245,2027-05-29,East,Furniture,Mobile,37798,4121,6,4,2027,5
2246,2027-05-30,West,Furniture,Mobile,17565,8858,7,8,2027,5
2247,2027-05-31,South,Electronics,Notebook,22138,2836,1,1,2027,5
2248,2027-06-01,South,Electronics,Chair,1573,7219,7,5,2027,6
2249,2027-06-02,South,Office Supplies,Mobile,47011,920,3,1,2027,6
2250,2027-06-03,West,Furniture,Laptop,19271,4246,8,4,2027,6
2251,2027-06-04,East,Office Supplies,Pen,35961,9654,6,8,2027,6
2252,2027-06-05,South,Furniture,Table,42830,2789,4,1,2027,6
2253,2027-06-06,West,Office Supplies,Notebook,29820,990,8,2,2027,6
2254,2027-06-07,South,Electronics,Pen,4840,390,9,1,2027,6
2255,2027-06-08,North,Furniture,Chair,35424,7472,2,7,2027,6
2256,2027-06-09,South,Office Supplies,Notebook,16684,4183,6,2,2027,6
2257,2027-06-10,South,Electronics,Table,41234,709,5,1,2027,6
2258,2027-06-11,East,Electronics,Table,3080,9802,5,6,2027,6
2259,2027-06-12,West,Office Supplies,Laptop,40525,3507,3,6,2027,6
2260,2027-06-13,East,Furniture,Chair,29467,9898,8,2,2027,6
2261,2027-06-14,East,Furniture,Notebook,2659,3025,8,1,2027,6
2262,2027-06-15,East,Electronics,Notebook,49440,9291,5,3,2027,6
2263,2027-06-16,East,Furniture,Mobile,14400,503,8,5,2027,6
2264,2027-06-17,East,Furniture,Laptop,11940,9946,8,6,2027,6
2265,2027-06-18,South,Furniture,Laptop,15178,8234,3,3,2027,6
2266,2027-06-19,East,Electronics,Notebook,47704,5492,2,9,2027,6
2267,2027-06-20,East,Office Supplies,Notebook,12521,868,9,5,2027,6
2268,2027-06-21,West,Furniture,Pen,7272,4918,2,2,2027,6
2269,2027-06-22,North,Electronics,Pen,2127,62,9,6,2027,6
2270,2027-06-23,South,Electronics,Pen,44932,7777,4,8,2027,6
2271,2027-06-24,South,Office Supplies,Laptop,8719,970,2,6,2027,6
2272,2027-06-25,South,Furniture,Mobile,23964,4970,1,4,2027,6
2273,2027-06-26,East,Furniture,Table,30732,2468,4,6,2027,6
2274,2027-06-27,East,Office Supplies,Pen,42981,9556,9,8,2027,6
2275,2027-06-28,East,Office Supplies,Mobile,8988,6525,9,8,2027,6
2276,2027-06-29,West,Electronics,Chair,35449,2067,4,2,2027,6
2277,2027-06-30,North,Electronics,Pen,44862,8007,9,8,2027,6
2278,2027-07-01,East,Office Supplies,Table,40432,9470,6,6,2027,7
2279,2027-07-02,North,Furniture,Chair,19481,4842,1,2,2027,7
2280,2027-07-03,West,Electronics,Chair,1401,6880,6,1,2027,7
2281,2027-07-04,South,Electronics,Table,22944,2484,9,6,2027,7
2282,2027-07-05,East,Furniture,Pen,42558,2918,2,7,2027,7
2283,2027-07-06,North,Electronics,Laptop,18561,1488,6,5,2027,7
2284,2027-07-07,North,Furniture,Table,3381,3593,2,8,2027,7
2285,2027-07-08,East,Furniture,Table,30363,1831,4,9,2027,7
2286,2027-07-09,South,Furniture,Table,46326,6393,8,4,2027,7
2287,2027-07-10,South,Office Supplies,Chair,6122,2313,7,7,2027,7
2288,2027-07-11,South,Office Supplies,Mobile,1878,261,9,8,2027,7
2289,2027-07-12,West,Office Supplies,Laptop,18132,8749,7,6,2027,7
2290,2027-07-13,North,Furniture,Pen,28811,6209,1,2,2027,7
2291,2027-07-14,North,Furniture,Pen,6150,7077,2,7,2027,7
2292,2027-07-15,North,Office Supplies,Mobile,45701,381,6,9,2027,7
2293,2027-07-16,West,Electronics,Table,42724,6910,7,5,2027,7
2294,2027-07-17,North,Furniture,Laptop,7536,8094,3,2,2027,7
2295,2027-07-18,West,Electronics,Pen,39755,8219,9,4,2027,7
2296,2027-07-19,South,Electronics,Notebook,22999,8792,7,3,2027,7
2297,2027-07-20,East,Furniture,Pen,37516,5770,6,4,2027,7
2298,2027-07-21,North,Furniture,Table,5103,9183,6,7,2027,7
2299,2027-07-22,North,Electronics,Notebook,28273,777,1,8,2027,7
2300,2027-07-23,South,Electronics,Mobile,20437,5025,5,1,2027,7
2301,2027-07-24,East,Office Supplies,Laptop,13132,3293,3,8,2027,7
2302,2027-07-25,West,Office Supplies,Mobile,31107,698,7,5,2027,7
2303,2027-07-26,East,Furniture,Mobile,26837,5145,3,7,2027,7
2304,2027-07-27,South,Office Supplies,Laptop,720,6664,5,1,2027,7
2305,2027-07-28,South,Office Supplies,Laptop,47494,7185,7,2,2027,7
2306,2027-07-29,East,Office Supplies,Pen,5318,1059,3,1,2027,7
2307,2027-07-30,West,Office Supplies,Pen,7849,1600,2,5,2027,7
2308,2027-07-31,West,Electronics,Laptop,6118,9045,6,6,2027,7
2309,2027-08-01,North,Furniture,Notebook,27964,7542,8,9,2027,8
2310,2027-08-02,West,Office Supplies,Chair,43124,3451,4,8,2027,8
2311,2027-08-03,East,Electronics,Pen,37844,7497,9,7,2027,8
2312,2027-08-04,South,Electronics,Chair,18755,5474,8,5,2027,8
2313,2027-08-05,North,Electronics,Notebook,24799,4291,7,3,2027,8
2314,2027-08-06,North,Office Supplies,Laptop,48475,3211,7,9,2027,8
2315,2027-08-07,South,Office Supplies,Notebook,1962,4205,3,5,2027,8
2316,2027-08-08,West,Furniture,Pen,16405,7528,6,3,2027,8
2317,2027-08-09,South,Office Supplies,Mobile,25420,8769,5,3,2027,8
2318,2027-08-10,West,Office Supplies,Laptop,16752,9265,1,3,2027,8
2319,2027-08-11,South,Electronics,Table,41504,6667,3,6,2027,8
2320,2027-08-12,East,Furniture,Chair,41081,5710,1,1,2027,8
2321,2027-08-13,West,Office Supplies,Notebook,35336,8674,4,4,2027,8
2322,2027-08-14,East,Office Supplies,Laptop,6253,1226,3,8,2027,8
2323,2027-08-15,North,Electronics,Notebook,40505,8006,4,3,2027,8
2324,2027-08-16,South,Electronics,Laptop,14675,8642,9,5,2027,8
2325,2027-08-17,North,Office Supplies,Pen,6691,2283,3,2,2027,8
2326,2027-08-18,North,Furniture,Pen,18398,4750,6,2,2027,8
2327,2027-08-19,North,Furniture,Pen,19482,5956,6,7,2027,8
2328,2027-08-20,North,Electronics,Notebook,15122,7910,7,3,2027,8
2329,2027-08-21,South,Electronics,Table,1501,7576,9,5,2027,8
2330,2027-08-22,North,Office Supplies,Pen,48145,5609,7,3,2027,8
2331,2027-08-23,South,Electronics,Laptop,43500,6782,1,6,2027,8
2332,2027-08-24,South,Office Supplies,Pen,23783,2563,8,3,2027,8
2333,2027-08-25,East,Furniture,Mobile,21935,7880,5,8,2027,8
2334,2027-08-26,West,Furniture,Pen,27723,6994,9,2,2027,8
2335,2027-08-27,West,Office Supplies,Notebook,37744,7960,5,3,2027,8
2336,2027-08-28,South,Electronics,Table,30524,5699,5,8,2027,8
2337,2027-08-29,East,Furniture,Mobile,31234,1146,2,8,2027,8
2338,2027-08-30,South,Electronics,Notebook,1015,9170,3,1,2027,8
2339,2027-08-31,South,Furniture,Notebook,45746,2001,9,8,2027,8
2340,2027-09-01,South,Office Supplies,Notebook,1691,9796,7,2,2027,9
2341,2027-09-02,East,Office Supplies,Laptop,32764,9236,1,7,2027,9
2342,2027-09-03,West,Office Supplies,Notebook,44128,7849,3,6,2027,9
2343,2027-09-04,East,Furniture,Laptop,46716,8854,2,2,2027,9
2344,2027-09-05,North,Electronics,Notebook,6797,645,1,5,2027,9
2345,2027-09-06,East,Electronics,Chair,28356,7925,9,7,2027,9
2346,2027-09-07,East,Electronics,Mobile,49923,9083,8,8,2027,9
2347,2027-09-08,East,Furniture,Chair,8834,4489,5,3,2027,9
2348,2027-09-09,East,Furniture,Notebook,24662,6022,2,1,2027,9
2349,2027-09-10,West,Furniture,Mobile,6508,908,1,7,2027,9
2350,2027-09-11,North,Furniture,Mobile,8487,5569,7,5,2027,9
2351,2027-09-12,West,Furniture,Table,31466,7435,2,5,2027,9
2352,2027-09-13,West,Electronics,Chair,3832,8686,1,7,2027,9
2353,2027-09-14,East,Furniture,Table,1287,4367,2,1,2027,9
2354,2027-09-15,South,Furniture,Mobile,39490,3504,7,8,2027,9
2355,2027-09-16,South,Electronics,Laptop,10373,1080,7,5,2027,9
2356,2027-09-17,West,Furniture,Mobile,17506,9537,6,8,2027,9
2357,2027-09-18,West,Electronics,Table,20725,7956,5,5,2027,9
2358,2027-09-19,East,Electronics,Chair,36944,1497,3,7,2027,9
2359,2027-09-20,West,Office Supplies,Notebook,35840,2900,3,3,2027,9
2360,2027-09-21,East,Office Supplies,Notebook,40183,8156,9,2,2027,9
2361,2027-09-22,South,Office Supplies,Chair,5533,7201,4,6,2027,9
2362,2027-09-23,South,Office Supplies,Notebook,8288,9553,9,5,2027,9
2363,2027-09-24,North,Furniture,Notebook,16189,7002,4,9,2027,9
2364,2027-09-25,South,Office Supplies,Table,44720,4105,2,4,2027,9
2365,2027-09-26,West,Electronics,Chair,22098,5452,4,3,2027,9
2366,2027-09-27,South,Furniture,Pen,37980,9331,6,9,2027,9
2367,2027-09-28,East,Office Supplies,Laptop,30203,1722,6,8,2027,9
2368,2027-09-29,South,Electronics,Laptop,566,4582,5,6,2027,9
2369,2027-09-30,North,Furniture,Notebook,49123,4974,1,1,2027,9
2370,2027-10-01,South,Furniture,Laptop,45746,6135,3,1,2027,10
2371,2027-10-02,East,Office Supplies,Chair,8033,7784,5,6,2027,10
2372,2027-10-03,East,Furniture,Chair,15603,4914,6,3,2027,10
2373,2027-10-04,West,Electronics,Mobile,5116,9366,1,3,2027,10
2374,2027-10-05,South,Furniture,Mobile,46545,1271,9,6,2027,10
2375,2027-10-06,East,Electronics,Laptop,38998,2910,3,3,2027,10
2376,2027-10-07,North,Furniture,Pen,43992,8478,3,6,2027,10
2377,2027-10-08,West,Office Supplies,Mobile,12272,9386,2,5,2027,10
2378,2027-10-09,North,Electronics,Mobile,24349,3303,8,4,2027,10
2379,2027-10-10,South,Furniture,Chair,49536,3832,3,8,2027,10
2380,2027-10-11,South,Furniture,Pen,13440,7007,6,2,2027,10
2381,2027-10-12,South,Furniture,Notebook,17432,816,2,7,2027,10
2382,2027-10-13,West,Electronics,Laptop,30269,2731,7,4,2027,10
2383,2027-10-14,East,Electronics,Mobile,25148,7760,4,2,2027,10
2384,2027-10-15,West,Electronics,Pen,47911,7532,9,7,2027,10
2385,2027-10-16,North,Office Supplies,Pen,33466,5136,9,1,2027,10
2386,2027-10-17,West,Office Supplies,Laptop,28277,8014,7,4,2027,10
2387,2027-10-18,North,Electronics,Pen,33067,2715,8,9,2027,10
2388,2027-10-19,West,Furniture,Pen,17674,3563,3,4,2027,10
2389,2027-10-20,East,Office Supplies,Pen,43098,545,5,3,2027,10
2390,2027-10-21,North,Electronics,Mobile,14298,5872,2,2,2027,10
2391,2027-10-22,South,Furniture,Laptop,18058,2122,7,3,2027,10
2392,2027-10-23,South,Office Supplies,Pen,44737,7845,8,1,2027,10
2393,2027-10-24,West,Furniture,Pen,678,8579,9,8,2027,10
2394,2027-10-25,South,Furniture,Mobile,20970,3999,7,1,2027,10
2395,2027-10-26,North,Furniture,Laptop,17618,6083,8,3,2027,10
2396,2027-10-27,South,Furniture,Chair,23116,8378,9,3,2027,10
2397,2027-10-28,East,Office Supplies,Mobile,1298,2605,6,2,2027,10
2398,2027-10-29,East,Office Supplies,Laptop,8101,6420,2,5,2027,10
2399,2027-10-30,West,Office Supplies,Pen,25863,4465,2,3,2027,10
2400,2027-10-31,North,Electronics,Laptop,3295,6009,4,3,2027,10
2401,2027-11-01,East,Office Supplies,Laptop,32426,9157,9,8,2027,11
2402,2027-11-02,East,Furniture,Notebook,45764,6043,7,4,2027,11
2403,2027-11-03,North,Office Supplies,Laptop,37856,5071,2,4,2027,11
2404,2027-11-04,South,Furniture,Chair,7797,2957,8,3,2027,11
2405,2027-11-05,South,Electronics,Laptop,3584,2964,7,1,2027,11
2406,2027-11-06,West,Furniture,Chair,30829,3920,9,8,2027,11
2407,2027-11-07,South,Furniture,Pen,11610,9240,8,1,2027,11
2408,2027-11-08,North,Furniture,Chair,1231,5135,3,7,2027,11
2409,2027-11-09,East,Electronics,Pen,1629,6596,1,5,2027,11
2410,2027-11-10,South,Office Supplies,Pen,28522,445,2,4,2027,11
2411,2027-11-11,West,Office Supplies,Chair,2105,988,2,4,2027,11
2412,2027-11-12,South,Electronics,Mobile,12470,9878,4,8,2027,11
2413,2027-11-13,North,Furniture,Table,44205,2560,6,6,2027,11
2414,2027-11-14,West,Office Supplies,Laptop,44630,4686,4,1,2027,11
2415,2027-11-15,South,Electronics,Notebook,29765,1699,9,8,2027,11
2416,2027-11-16,West,Office Supplies,Table,32830,3740,4,2,2027,11
2417,2027-11-17,North,Electronics,Laptop,3433,3485,6,6,2027,11
2418,2027-11-18,East,Furniture,Laptop,15687,3251,6,9,2027,11
2419,2027-11-19,North,Office Supplies,Pen,26291,4229,1,1,2027,11
2420,2027-11-20,North,Electronics,Laptop,25400,8455,8,6,2027,11
2421,2027-11-21,North,Office Supplies,Notebook,5574,3287,3,8,2027,11
2422,2027-11-22,North,Office Supplies,Laptop,47305,3912,6,2,2027,11
2423,2027-11-23,East,Office Supplies,Chair,26926,108,3,5,2027,11
2424,2027-11-24,East,Office Supplies,Table,40367,4988,2,6,2027,11
2425,2027-11-25,West,Electronics,Chair,1393,3021,5,5,2027,11
2426,2027-11-26,South,Furniture,Notebook,34658,9769,1,3,2027,11
2427,2027-11-27,East,Electronics,Laptop,20273,8364,9,4,2027,11
2428,2027-11-28,East,Electronics,Notebook,4739,9678,7,7,2027,11
2429,2027-11-29,South,Electronics,Pen,21363,9404,3,4,2027,11
2430,2027-11-30,East,Furniture,Chair,3932,3395,4,9,2027,11
2431,2027-12-01,North,Office Supplies,Chair,35639,2536,6,2,2027,12
2432,2027-12-02,North,Office Supplies,Mobile,2015,611,3,5,2027,12
2433,2027-12-03,South,Office Supplies,Laptop,32170,4031,7,8,2027,12
2434,2027-12-04,West,Furniture,Pen,49174,6311,6,5,2027,12
2435,2027-12-05,West,Office Supplies,Chair,39594,1787,9,8,2027,12
2436,2027-12-06,South,Furniture,Chair,15105,9146,5,8,2027,12
2437,2027-12-07,South,Office Supplies,Pen,6086,3604,4,9,2027,12
2438,2027-12-08,North,Office Supplies,Notebook,36185,9968,3,6,2027,12
2439,2027-12-09,West,Electronics,Notebook,49169,9176,1,4,2027,12
2440,2027-12-10,East,Furniture,Laptop,31686,7145,3,3,2027,12
2441,2027-12-11,North,Electronics,Mobile,27428,8316,3,5,2027,12
2442,2027-12-12,South,Electronics,Chair,33228,344,7,6,2027,12
2443,2027-12-13,West,Electronics,Mobile,18051,8262,7,3,2027,12
2444,2027-12-14,East,Furniture,Notebook,21993,9280,1,2,2027,12
2445,2027-12-15,East,Furniture,Notebook,21211,5380,3,7,2027,12
2446,2027-12-16,North,Office Supplies,Table,20539,4705,8,5,2027,12
2447,2027-12-17,West,Electronics,Laptop,37061,1159,9,9,2027,12
2448,2027-12-18,West,Office Supplies,Table,10447,3821,7,3,2027,12
2449,2027-12-19,South,Electronics,Table,32835,8613,7,8,2027,12
2450,2027-12-20,West,Furniture,Table,16359,6173,8,6,2027,12
2451,2027-12-21,West,Furniture,Laptop,23622,7697,6,4,2027,12
2452,2027-12-22,North,Furniture,Laptop,2077,1224,3,9,2027,12
2453,2027-12-23,West,Electronics,Pen,42756,1214,1,5,2027,12
2454,2027-12-24,East,Furniture,Mobile,28850,9334,7,6,2027,12
2455,2027-12-25,North,Electronics,Mobile,42432,9525,1,9,2027,12
2456,2027-12-26,North,Office Supplies,Pen,34298,9087,1,7,2027,12
2457,2027-12-27,South,Electronics,Pen,32398,8762,9,5,2027,12
2458,2027-12-28,West,Office Supplies,Notebook,16381,4516,7,2,2027,12
2459,2027-12-29,South,Electronics,Table,11285,5588,4,4,2027,12
2460,2027-12-30,East,Office Supplies,Pen,7191,7161,6,2,2027,12
2461,2027-12-31,North,Furniture,Chair,17797,8484,1,3,2027,12
2462,2028-01-01,North,Office Supplies,Mobile,6858,2850,7,3,2028,1
2463,2028-01-02,North,Furniture,Pen,20081,4657,6,4,2028,1
2464,2028-01-03,East,Furniture,Chair,1962,7312,4,6,2028,1
2465,2028-01-04,East,Office Supplies,Chair,16011,1591,7,3,2028,1
2466,2028-01-05,South,Electronics,Chair,11070,2815,3,1,2028,1
2467,2028-01-06,South,Electronics,Notebook,49165,4541,1,1,2028,1
2468,2028-01-07,South,Electronics,Notebook,44914,3133,4,9,2028,1
2469,2028-01-08,West,Electronics,Chair,15974,5406,3,9,2028,1
2470,2028-01-09,North,Electronics,Notebook,7537,1907,1,5,2028,1
2471,2028-01-10,North,Furniture,Table,28629,819,2,9,2028,1
2472,2028-01-11,South,Electronics,Chair,42767,1472,5,7,2028,1
2473,2028-01-12,North,Furniture,Table,13886,8648,8,9,2028,1
2474,2028-01-13,South,Furniture,Table,6721,3022,1,7,2028,1
2475,2028-01-14,West,Furniture,Chair,23974,1922,4,9,2028,1
2476,2028-01-15,West,Office Supplies,Mobile,41037,5649,4,2,2028,1
2477,2028-01-16,East,Office Supplies,Chair,47624,2319,5,8,2028,1
2478,2028-01-17,West,Furniture,Chair,21545,5325,7,7,2028,1
2479,2028-01-18,South,Office Supplies,Notebook,26283,4799,8,6,2028,1
2480,2028-01-19,West,Electronics,Chair,40657,6621,6,5,2028,1
2481,2028-01-20,East,Electronics,Mobile,5422,9423,1,4,2028,1
2482,2028-01-21,North,Furniture,Notebook,46907,5122,7,7,2028,1
2483,2028-01-22,South,Electronics,Laptop,23206,9681,3,3,2028,1
2484,2028-01-23,North,Furniture,Laptop,43271,5513,6,8,2028,1
2485,2028-01-24,East,Furniture,Table,32979,7500,8,2,2028,1
2486,2028-01-25,East,Electronics,Table,5678,8470,7,1,2028,1
2487,2028-01-26,East,Office Supplies,Mobile,30522,4009,6,2,2028,1
2488,2028-01-27,North,Electronics,Pen,15740,1363,9,9,2028,1
2489,2028-01-28,North,Electronics,Laptop,26720,7897,9,5,2028,1
2490,2028-01-29,North,Furniture,Table,37236,1120,1,8,2028,1
2491,2028-01-30,North,Furniture,Laptop,3216,9216,1,3,2028,1
2492,2028-01-31,East,Furniture,Mobile,17074,9980,1,7,2028,1
2493,2028-02-01,East,Furniture,Mobile,46779,3335,8,2,2028,2
2494,2028-02-02,South,Office Supplies,Pen,18219,8999,7,8,2028,2
2495,2028-02-03,South,Office Supplies,Pen,8681,3145,3,7,2028,2
2496,2028-02-04,North,Office Supplies,Notebook,46263,370,2,5,2028,2
2497,2028-02-05,West,Furniture,Mobile,44566,2371,4,4,2028,2
2498,2028-02-06,West,Furniture,Table,20713,605,3,1,2028,2
2499,2028-02-07,East,Furniture,Laptop,6880,4989,7,5,2028,2
2500,2028-02-08,East,Office Supplies,Chair,1115,5482,8,9,2028,2
2501,2028-02-09,East,Furniture,Pen,963,1436,6,4,2028,2
2502,2028-02-10,South,Electronics,Chair,32473,4813,3,9,2028,2
2503,2028-02-11,South,Electronics,Table,9658,6904,6,2,2028,2
2504,2028-02-12,East,Furniture,Pen,21151,7687,2,4,2028,2
2505,2028-02-13,East,Electronics,Chair,3658,4891,7,9,2028,2
2506,2028-02-14,East,Electronics,Table,20508,3917,7,4,2028,2
2507,2028-02-15,West,Office Supplies,Laptop,46702,3843,4,5,2028,2
2508,2028-02-16,South,Furniture,Table,5438,7423,8,8,2028,2
2509,2028-02-17,West,Furniture,Notebook,38685,2563,4,1,2028,2
2510,2028-02-18,West,Office Supplies,Pen,22888,3853,7,1,2028,2
2511,2028-02-19,East,Electronics,Mobile,9381,2377,4,9,2028,2
2512,2028-02-20,East,Electronics,Laptop,6103,8859,5,9,2028,2
